Industry,Job Title,Business Name,Link,Phone,Email,Website,Street,Suburb,State,Postcode,Full Location,Category,About Us,Products and Services
Health and Allied Health,Speech Therapist,Australian Mind & Body,https://www.yellowpages.com.au/vic/wangaratta/australian-mind-body-12048197-listing.html,(03) 5722 2210,,https://ausmind.business.site,14 Wills St,Wangaratta,VIC,3677.0,"14 Wills St, Wangaratta VIC 3677",Massage Therapy,"About Australian Mind & Body
AT A GLANCE
A wide range of natural healing modalities
Safe environment
Relaxation massage
Clinical hypnotherapy
Remedial massage
Australian Mind & Body was established with a view to providing a natural healing alternative.
Rick Harnwell is the founder of Australian Mind & Body and has gained an excellent reputation in alternative healing. An accredited remedial masseur and clinical hypnotherapist, he is able to offer a unique service which balances the mind and body whilst achieving a feeling of overall health and wellbeing.
Relaxation massage: With your choice of one hour or half hour relaxation massages, you will gain all the benefits of releasing stresses and tensions from the body.
Products: *Remedial massage, *Relaxation massage, *Clinical hypnotherapy.
Clients are treated as to their specific needs, whether this requires hypnosis, massage, or any of a large variety of energy based healing modalities. With Australian Mind & Body, you can be assured that no stone will be left unturned to ensure your healing objectives are achieved in a confidential and compassionate way.
Payment Methods
Cash
EFTPOS
Established
1988
Also listed under
Hypnotherapy & Hypnosis","Massage
Bowen Therapy, Oriental, Pregnancy, Reflexology, Relaxation, Relaxation Massage, Remedial, Sports, Trigger Point Therapy
Offering
Weight Loss
Features
Accredited
Issues
Pain"
Health and Allied Health,Speech Therapist,Maria Russell,https://www.yellowpages.com.au/vic/warrnambool/maria-russell-11856443-listing.html,0408 080 318,aromamaria17@gmail.com,,61 Lava St,Warrnambool,VIC,3280.0,"61 Lava St, Warrnambool VIC 3280",Massage Therapy,"About Maria Russell
Maria Russell is your locally owned and operated therapist for all your needs.
Maria Russell is locally owned and operated massage therapist. We offer a friendly and reliable team of experts to assist you with any needs. Our service is flexible and by appointment so contact us today to make a time. Our achievement is due to our assurance, reliability and the strength of our association with our customer.
Our Services:
Aromatherapy Massage
Facials
Deep Tissue Massage
Reflexology
Reiki
Aromatic Kinesiology
Our team has skilled people who serve the clients in an effective and efficient manner. We believe in providing the solutions for all your complicated issues.
Payment Methods
Cash
ABN
47 554 651 089
Staff
1-10
Established
2000","Massage
Ease Mental Stress, Improve Sleep, Improved Skin Tone, Increased Blood Circulation, Reduced Muscle Tension, Reduction of Stress Hormones, Rehabilitation, Relaxation, Wellbeing
Services
Aromatherapy, Clinical Aromatherapy, Reiki
Features
Australian Owned, By Appointment
Issues
Back, Ears, Elbows, Feet, Fingers, Hands, Head, Joints, Legs, Neck, Scalp, Shoulders, Spine, TMJ, Wrists
Keywords
Deep Tissue Massage, Relax, Victoria, Reiki, Massage Therapy, Warrnambool, Facials, Aromatherapy Massage, Maria Russell, Strengthen"
Health and Allied Health,Speech Therapist,John's Massage,https://www.yellowpages.com.au/vic/mentone/johns-massage-1000002065365-listing.html,0432 698 675,austradie@optusnet.com.au,http://www.optusnet.com.au,,Mentone,VIC,3194,Mentone VIC 3194,Massage Therapy,"About John's Massage
Full body   balance   unwind /  remedial massage by experienced Diploma  trained Aussie masseur.. Mentone area.  Ph John 0432 698675
Also trades as
Body Mechanic Massage Mentone.","Features
Australian Association of Massage Therapists, By Appointment, Certified, Concession Discounts, Licensed, Mobile Massage Service, On-Site Services, Pensioner Discount, Registered, Same Day Service, Senior Discounts, Showers"
Health and Allied Health,Speech Therapist,Back 2 Balance Holistic Wellness,https://www.yellowpages.com.au/vic/drouin/back-2-balance-holistic-wellness-1000002210080-listing.html,0407 231 251,,https://www.back2balance.online,171 Princes Way,Drouin,VIC,3818.0,"171 Princes Way, Drouin VIC 3818",Massage Therapy,"ABN
96 250 130 227
Staff
1-10
Established
2015
Legal ID
AMT Member No. 11385","Hours of Operation
Flexible Hours, Open Monday - Friday, Open Saturdays
Massage
Relaxation, Relaxation Massage
Services
Wellbeing Advice
Offering
Hand Therapy
Features
By Appointment, Consultations, Guaranteed, Licensed, Mobile Massage Service, On-Site Services, Quotes, Registered, Same Day Service, Standards Australia"
Health and Allied Health,Speech Therapist,Ballarat Body Smart,https://www.yellowpages.com.au/vic/sebastopol/ballarat-body-smart-13715545-listing.html,(03) 5336 3414,sarah@ballaratbodysmart.com,http://www.ballaratbodysmart.com.au,346 Vickers St,Sebastopol,VIC,3356.0,"346 Vickers St, Sebastopol VIC 3356",Massage Therapy,"Payment Methods
Cash
Cheques
EFT
EFTPOS
Mastercard
Visa","Hours of Operation
Flexible Hours, Open Late, Open Monday - Friday
Massage
Deep Tissue, Ease Mental Stress, Improve Sleep, Improved Skin Tone, Increased Blood Circulation, Lymphatic Drainage, Medical, Myofascial Release, Postnatal, Pregnancy, Prenatal, Reduced Muscle Tension, Reduction of Stress Hormones, Rehabilitation, Relaxation, Relaxation Massage, Remedial, Sports, Trigger Point Therapy, Wellbeing
Services
Custom Packages, Lymph Therapy, Wellbeing Advice
Offering
Accident Insurance, Aged Care, Baby Bonding, Baby Communication, Baby Massage, Chairs, Children, Comcare, Compensation Claims, Corporates, Couples, Disabled, Essential Oils, Flower Essences, Hand Therapy, HCF, Infants, MAIB, Massage Tables, MBF, Medibank Private, Meditation, NIB, Organic Products, Private Health Funds, Sports Medicine, Training, Weight Loss, Workers Compensation
Features
24hr Turnaround, Accredited, Australian Association of Massage Therapists, Australian Owned, By Appointment, Certified, Clinic, Consultations, Disabled Access, Emergency Services, Evaluations, Examinations, Health Funds, Hospital Visits, Insured, Licensed, No Referral Necessary, Pensioner Discount, Quotes, Registered, Same Day Service, Senior Discounts, Workcover Approved
Issues
Aches, Acute Pain, Arthritis, Asthma, Back, Breast Cancer, Carpal Tunnel Syndrome, Chronic Illness, Chronic Pain, Colic, Constipation, Elbows, Fatigue, Feet, Fibromyalgia, Fingers, Frozen Shoulder, Hands, Head, Headaches, Injuries, Jaw Problems, Joints, Legs, Lymphatic, Menstrual Problems, Muscular Disorders, Neck, Overuse Injuries, Pain, Polarity, Scalp, Sciatica, Scoliosis, Shoulders, Spine, Sports Injuries, Strains, Stress, Tension, Thorax, TMJ, Whiplash, Womens Health, Wrists"
Health and Allied Health,Speech Therapist,Valentina Massage,https://www.yellowpages.com.au/sup/valentina-massage-1000000778731-listing.html,,vmassage198@gmail.com,,,,,,No location found,Massage Therapy,"Payment Methods
Cash
EFT
EFTPOS
Mastercard
Visa
ABN
89 565 348 769
Staff
1-10
Established
2014","Hours of Operation
Open 365 Days, Open Late, Open Monday - Friday, Open Saturdays, Open Sundays
Massage
Relaxation, Relaxation Massage, Remedial, Seated Massages, Thai, Traditional Thai
Services
Custom Packages
Offering
Massage Tables
Features
By Appointment, Quotes, Same Day Service, Showers, Standards Australia
Issues
Aches, Acute Pain, Arthritis, Asthma, Back, Breast Cancer, Carpal Tunnel Syndrome, Chronic Illness, Chronic Pain, Colic, Constipation, Ears, Elbows, Fatigue, Feet, Fibromyalgia, Fingers, Frozen Shoulder, Hands, Head, Headaches, Injuries, Jaw Problems, Joints, Legs, Lymphatic, Menstrual Problems, Muscular Disorders, Neck, Overuse Injuries, Pain, Polarity, Scalp, Sciatica, Scoliosis, Shoulders, Spine, Sports Injuries, Strains, Stress, Tension, Thorax, TMJ, Whiplash, Womens Health, Wrists"
Health and Allied Health,Speech Therapist,Bbsmassage,https://www.yellowpages.com.au/vic/hillside/bbsmassage-1000002340503-listing.html,0419 757 208,bbsmassage@hotmail.com,,,Hillside,VIC,3037,Hillside VIC 3037,Massage Therapy,"Payment Methods
American Express
Bartercard
BPAY
Cash
Cheques
Diners Club
Direct Debit
EFT
EFTPOS
Mastercard
Money Order
Visa
ABN
48 217 042 019
Staff
1-10
Established
2010","Hours of Operation
24hr Emergency Service, Flexible Hours, Open 24hrs, Open 365 Days, Open Evenings, Open Late, Open Monday - Friday, Open Saturdays, Open Sundays
Events
Baby Showers, Birthdays, Bridal Showers, Conferences, Corporate Events, Debutante Balls, Events, Exhibitions, Festivals, Golf Tournaments, Harbour Cruises, Hens Parties, Parties, Promotions, Reunions, Sporting Events, Trade Shows, Weddings
Massage
Abdominal, Acupressure, Auricular Therapy, Ayurvedic, Biodynamic, Bowen Therapy, Chinese, Craniosacral, Deep Tissue, Ease Mental Stress, Full-body, Hawaiian, Hot Stone, Hydrotherapy, Improve Sleep, Improved Skin Tone, Increased Blood Circulation, Ka Huna, Lymphatic Drainage, Manipulative, Medical, Myofascial Release, Neuromuscular Therapy, Oriental, Panabaa Release, Postnatal, Pregnancy, Prenatal, Reduced Muscle Tension, Reduction of Stress Hormones, Reflexology, Rehabilitation, Relaxation, Relaxation Massage, Remedial, Rolfing, Seated Massages, Shiatsu, Sports, Swedish, Thai, Traditional, Traditional Thai, Trigger Point Therapy, Tui Na, Wellbeing
Services
Aromatherapy, Body Contouring, Chakra Balancing, Clinical Aromatherapy, Custom Packages, Day Spa Packages, Dorn Spinal Therapy, Dry Needling, Facial Harmony, Holistic Pulsing, Lymph Therapy, Reiki, Wellbeing Advice, Workshops
Brand
Ahimsa, Black Pearl, Botanica, ChinaMed, Dead Sea, Findhorn Flower, Medicalia, Pevonia
Offering
Accident Insurance, Aged Care, Baby Bonding, Baby Communication, Baby Massage, Chairs, Children, Comcare, Compensation Claims, Corporates, Couples, Day Spa, Disabled, Eastern Cupping, Essential Oil Blends, Essential Oils, Flower Essences, Hand Therapy, HCF, Herbal Medicines, Infants, MAIB, Massage Tables, MBF, Medibank Private, Meditation, NIB, Organic Products, Private Health Funds, Sports Medicine, Training, Weight Loss, Workers Compensation
Features
24hr Turnaround, Accredited, ACPET, ANTA, ARC, ASC, ASTM, ATMS Accredited, Australian Association of Massage Therapists, Australian Natural Therapists Association, Australian Owned, Austudy, Bulk Billing, By Appointment, Certified, Clinic, Concession Discounts, Consultations, Corporate Discounts, CPE, Day Spa Services, Delivery, Disabled Access, DIY, Emergency Services, Evaluations, Examinations, Family Rates, Free Consultations, Free Pick-up, Gift Vouchers, Group Bookings Discounts, Guaranteed, Gym, Health Funds, HICAPS, Home Visits, Hospital Visits, Hotel Visits, Insurance Claims, Insured, Licensed, Loyalty Programs, Mobile Massage Service, No Referral Necessary, Office Visits, On-Site Services, Payment Plans, Pensioner Discount, Pick-up, Quotes, Registered, Rentals, RTO, Same Day Service, Saunas, Senior Discounts, Showers, Spas, Standards Australia, Student Discounts, TAC, Twin Treatment Rooms, Workcover Approved
Issues
Aches, Acute Pain, Arthritis, Asthma, Back, Breast Cancer, Carpal Tunnel Syndrome, Chronic Illness, Chronic Pain, Colic, Constipation, Ears, Elbows, Fatigue, Feet, Fibromyalgia, Fingers, Frozen Shoulder, Hands, Head, Headaches, Injuries, Jaw Problems, Joints, Legs, Lymphatic, Menstrual Problems, Muscular Disorders, Neck, Overuse Injuries, Pain, Polarity, Scalp, Sciatica, Scoliosis, Shoulders, Spine, Sports Injuries, Strains, Stress, Tension, Thorax, TMJ, Whiplash, Womens Health, Wrists"
Health and Allied Health,Speech Therapist,Tina Massage,https://www.yellowpages.com.au/vic/lucknow/tina-massage-1000002605459-listing.html,0477 715 992,,http://tinamassage1st.wixsite.com/website,35 Princes Hwy,Lucknow,VIC,3875.0,"35 Princes Hwy, Lucknow VIC 3875",Massage Therapy,"Payment Methods
Cash
EFTPOS","Features
Mobile Massage Service, On-Site Services
Massage
Deep Tissue, Relaxation, Relaxation Massage
Hours of Operation
Open Monday - Friday, Open Saturdays"
Health and Allied Health,Speech Therapist,Donvale Massage Therapy,https://www.yellowpages.com.au/vic/donvale/donvale-massage-therapy-12291729-listing.html,(03) 9842 3834,stevesandford@hotmail.com,,22 Carbine St,Donvale,VIC,3111.0,"22 Carbine St, Donvale VIC 3111",Massage Therapy,"Payment Methods
Cash
Cheques
ABN
46 212 054 985
ACN
212 054 985
Established
1997","Hours of Operation
Flexible Hours, Open Evenings, Open Monday - Friday, Open Saturdays
Events
Corporate Events, Sporting Events
Massage
Ease Mental Stress, Improve Sleep, Improved Skin Tone, Increased Blood Circulation, Reduced Muscle Tension, Reduction of Stress Hormones, Rehabilitation, Relaxation, Relaxation Massage, Remedial, Seated Massages, Sports, Trigger Point Therapy, Wellbeing
Services
Wellbeing Advice
Offering
Accident Insurance, Children, Comcare, Compensation Claims, Corporates, Eastern Cupping, Hand Therapy, HCF, MAIB, MBF, Medibank Private, NIB, Private Health Funds, Sports Medicine, Training, Workers Compensation
Features
24hr Turnaround, Accredited, Australian Association of Massage Therapists, Australian Owned, By Appointment, Certified, Consultations, CPE, Emergency Services, Evaluations, Examinations, Gift Vouchers, Health Funds, Home Visits, Insurance Claims, Insured, Licensed, No Referral Necessary, Office Visits, On-Site Services, Pensioner Discount, Quotes, Registered, Same Day Service, Senior Discounts, Standards Australia, Workcover Approved
Issues
Aches, Acute Pain, Arthritis, Asthma, Back, Carpal Tunnel Syndrome, Chronic Illness, Chronic Pain, Colic, Constipation, Ears, Elbows, Fatigue, Feet, Fibromyalgia, Fingers, Frozen Shoulder, Hands, Head, Headaches, Injuries, Jaw Problems, Joints, Legs, Lymphatic, Muscular Disorders, Neck, Overuse Injuries, Pain, Scalp, Sciatica, Scoliosis, Shoulders, Spine, Sports Injuries, Strains, Stress, Tension, Thorax, TMJ, Whiplash, Wrists"
Health and Allied Health,Speech Therapist,J&A's Better Health Alternatives,https://www.yellowpages.com.au/vic/horsham/jas-better-health-alternatives-15427303-listing.html,(03) 5381 2940,jandasbetterhealthalternatives@iinet.com.au,http://www.iinet.com.au,130 PepperTree Lane,Horsham,VIC,3400.0,"130 PepperTree Lane, Horsham VIC 3400",Massage Therapy,"Payment Methods
Cash
Cheques
Staff
1-10
Legal ID
Unique understanding of acute & chronic pain issue","Hours of Operation
Flexible Hours, Open Monday - Friday, Open Sundays
Massage
Abdominal, Acupressure, Deep Tissue, Ease Mental Stress, Full-body, Hot Stone, Improve Sleep, Improved Skin Tone, Increased Blood Circulation, Lymphatic Drainage, Postnatal, Pregnancy, Prenatal, Reduced Muscle Tension, Reduction of Stress Hormones, Rehabilitation, Relaxation, Relaxation Massage, Remedial, Seated Massages, Sports, Swedish, Traditional, Trigger Point Therapy, Wellbeing
Services
Lymph Therapy
Offering
Eastern Cupping
Features
Australian Association of Massage Therapists, By Appointment, Consultations, Emergency Services, Gift Vouchers, Home Visits, Insured, Mobile Massage Service, No Referral Necessary, Registered, Saunas
Issues
Aches, Acute Pain, Arthritis, Back, Carpal Tunnel Syndrome, Chronic Pain, Colic, Constipation, Ears, Elbows, Fatigue, Feet, Fibromyalgia, Fingers, Frozen Shoulder, Hands, Headaches, Injuries, Joints, Legs, Lymphatic, Menstrual Problems, Muscular Disorders, Neck, Overuse Injuries, Pain, Scalp, Sciatica, Scoliosis, Shoulders, Spine, Sports Injuries, Strains, Stress, Tension, Whiplash, Wrists"
